setout,regime,T,rep,family,degree,gamma,occ_alpha,eps_scale,kernel,fork_beta,eps,lam_min,lam_max,far_e990,eff_e990,far_e995,eff_e995,far_e999,eff_e999,eff_f001,eff_f010,cos_C,notes,eff_fixed_tau,far_fixed_tau,tau_fixed
occ_a0.05,moderate,400,3,comb_prod,44.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.3004947153982864,83.60050163941347,0.99752239859804,0.9904640813731724,0.997509708321009,0.9955499046408136,0.9975001948003416,0.9993642720915448,0.0,0.0,0.8908994507721274,,,,
occ_a0.05,moderate,400,3,normalized_half_comb,40.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.3004947153982864,83.60050163941347,0.9972795909957604,0.9904640813731724,0.997265660466968,0.9955499046408136,0.9974769482629944,0.9993642720915448,0.0012714558169103,0.0012714558169103,0.9990439898914032,,,,
occ_a0.05,moderate,400,3,normalized_half_comb,44.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.3004947153982864,83.60050163941347,0.9975033811718405,0.9904640813731724,0.9974905937325736,0.9955499046408136,0.9974955590782,0.9993642720915448,0.0,0.0,0.9973105452057304,,,,
occ_a0.05,moderate,400,4,classical_invA,,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.5121566150931481,0.9903846153846154,0.9865853553196452,0.9955128205128204,0.9966823081261106,0.9993589743589744,0.0032051282051282,0.0032051282051282,1.0,fixed-tau 0.386: eff 0.0000 far 0.0000,,,
occ_a0.05,moderate,400,4,fitted_moment,40.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.9882341294017304,0.9903846153846154,0.9940301376182056,0.9955128205128204,0.996175640868392,0.9993589743589744,0.0416666666666666,0.4769230769230769,0.0896963418533282,mu=0.003,,,
occ_a0.05,moderate,400,4,fitted_moment,80.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.7044193610101397,0.9903846153846154,0.8825975204112488,0.9955128205128204,0.9371092016620276,0.9993589743589744,0.0057692307692307,0.45,0.0990345578480571,mu=0.3,,,
occ_a0.05,moderate,400,4,comb_prod,40.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.9950659312934924,0.9903846153846154,0.9959110057925225,0.9955128205128204,0.9972659627266016,0.9993589743589744,0.0,0.0,0.6753714297529024,,,,
occ_a0.05,moderate,400,4,comb_prod,44.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.99752169519257,0.9903846153846154,0.9975089704332596,0.9955128205128204,0.9975019748659254,0.9993589743589744,0.0006410256410256,0.0006410256410256,0.983725230861364,,,,
occ_a0.05,moderate,400,4,normalized_half_comb,40.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.99729278883052,0.9903846153846154,0.9974309771550512,0.9955128205128204,0.9974784927888776,0.9993589743589744,0.0,0.0,0.9989416362750336,,,,
occ_a0.05,moderate,400,4,normalized_half_comb,44.0,3.0,0.05,3.0,step,0.0,0.0031777035588293,1.297024793477505,83.10076688978911,0.9975010715469904,0.9903846153846154,0.997488168676024,0.9955128205128204,0.9974961615305054,0.9993589743589744,0.0,0.0,0.9969737117569216,,,,
erf,moderate,400,0,classical_invA,,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.2265469061876247,0.9904153354632588,0.9975018727967684,0.9993610223642172,0.9975018727967684,0.9993610223642172,0.0044728434504792,0.0044728434504792,1.0,fixed-tau 0.350: eff 0.9936 far 0.6396,,,
erf,moderate,400,0,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.7214939845573711,0.9910543130990416,0.9974592134763968,1.0,0.9974592134763968,1.0,0.0210862619808306,0.9431309904153354,0.2564222826857388,mu=0.139,,,
erf,moderate,400,0,fitted_moment,80.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.4767206477732793,0.9910543130990416,0.9974524387405116,1.0,0.9974524387405116,1.0,0.0217252396166134,0.9450479233226836,0.2554135464064545,mu=0.139,,,
erf,moderate,400,0,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.9975239379291176,0.9904153354632588,0.9975113212520068,0.9955271565495208,0.9975018927475028,0.9993610223642172,0.0,0.0,0.9582567794398764,,,,
erf,moderate,400,0,comb_prod,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.9975240328552852,0.9904153354632588,0.9975113451035954,0.9955271565495208,0.997501844865205,0.9993610223642172,0.0,0.0,0.960177021126116,,,,
erf,moderate,400,0,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.9301613048571686,0.9904153354632588,0.9974924758231674,0.9987220447284344,0.9974992245037624,0.9993610223642172,0.0,0.0,0.2865443171588183,,,,
erf,moderate,400,0,normalized_half_comb,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.759945483660195,9.75994548364962,0.9297275241419958,0.9904153354632588,0.997499468736968,1.0,0.997499468736968,1.0,0.0,0.0,0.2062443718414773,,,,
erf,moderate,400,1,classical_invA,,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.2806855025474757,0.9910657306955968,0.4230769230769231,0.9955328653477984,0.9975017667900894,0.9993618379068284,0.0031908104658583,0.0031908104658583,1.0,fixed-tau 0.350: eff 0.9962 far 0.6513,,,
erf,moderate,400,1,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.8364766621009377,0.990427568602425,0.8579623053810435,0.9955328653477984,0.997456870668809,1.0,0.0140395660497766,0.8328015315890236,0.361886872856877,mu=0.00646,,,
erf,moderate,400,1,fitted_moment,80.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.8607572223219092,0.990427568602425,0.8902258813595102,0.9955328653477984,0.9974592087064664,1.0,0.0248883216336949,0.7811104020421187,0.3155552906344133,mu=0.003,,,
erf,moderate,400,1,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.9975240574827068,0.990427568602425,0.9975113584154373,0.9955328653477984,0.9975018345404078,0.9993618379068284,0.0,0.0,0.7562046126641216,,,,
erf,moderate,400,1,comb_prod,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.9975240377328992,0.990427568602425,0.9975113544453432,0.9955328653477984,0.9975018265699728,0.9993618379068284,0.0,0.0,0.6971418677327572,,,,
erf,moderate,400,1,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.9207678170308352,0.990427568602425,0.9307313174370588,0.9955328653477984,0.9974877674958476,1.0,0.0,0.0,0.2509378643322169,,,,
erf,moderate,400,1,normalized_half_comb,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-0.366240854420035,8.366240854419138,0.9302993581975676,0.9910657306955968,0.931049723756906,0.9955328653477984,0.997499050373307,1.0,0.0,0.0,0.1857084212662779,,,,
erf,moderate,400,2,classical_invA,,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.3181219833260202,0.9904397705544932,0.9975081268862428,0.9961759082217974,0.9975002311648477,0.9993626513702996,0.0012746972594008,0.0012746972594008,1.0000000000000002,fixed-tau 0.350: eff 0.9924 far 0.6302,,,
erf,moderate,400,2,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.6958308866705814,0.9904397705544932,0.8498654363706267,0.9955385595920968,0.9974569265928652,1.0,0.3397068196303378,0.9534735500318674,0.2409368259943813,mu=0.0646,,,
erf,moderate,400,2,fitted_moment,80.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.4497523000707714,0.9910771191841936,0.7656320287899235,0.9961759082217974,0.9974553345529564,1.0,0.3460803059273422,0.9572976418100702,0.2402420641377791,mu=0.0646,,,
erf,moderate,400,2,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.9975223253789456,0.9904397705544932,0.9975096854423418,0.9955385595920968,0.9975002112385274,0.9993626513702996,0.0,0.0,0.921151444275168,,,,
erf,moderate,400,2,comb_prod,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.9975221989607268,0.9904397705544932,0.9975096338268892,0.9955385595920968,0.9975002351500736,0.9993626513702996,0.0,0.0,0.9614109875092026,,,,
erf,moderate,400,2,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.9276459387916222,0.992989165073295,0.927965320051651,0.9955385595920968,0.9974879601403795,1.0,0.0,0.0,0.3113356391479412,,,,
erf,moderate,400,2,normalized_half_comb,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-2.192829737255732,10.192829737252415,0.9274099613287984,0.992989165073295,0.9280847145488028,0.9955385595920968,0.9974974559861682,1.0,0.0,0.0,0.2261590065070891,,,,
erf,moderate,400,3,classical_invA,,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.2409931840311587,0.9910998092816274,0.405015197568389,0.9955499046408136,0.99750016697358,0.9993642720915448,0.003814367450731,0.003814367450731,1.0,fixed-tau 0.350: eff 0.9962 far 0.6344,,,
erf,moderate,400,3,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.8004355065966441,0.9904640813731724,0.8858434174077854,0.9955499046408136,0.9974537614078935,1.0,0.0190718372536554,0.944055944055944,0.2427998525752044,mu=0.139,,,
erf,moderate,400,3,fitted_moment,80.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.8169212690951821,0.9904640813731724,0.8828019757521329,0.9955499046408136,0.9974559728033304,1.0,0.0184361093452002,0.9605848696757788,0.2428729724868923,mu=0.139,,,
erf,moderate,400,3,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.9975223788979198,0.9904640813731724,0.9975096924804162,0.9955499046408136,0.9975001868499016,0.9993642720915448,0.0,0.0,0.962508164309803,,,,
erf,moderate,400,3,comb_prod,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.9975222567501804,0.9904640813731724,0.9975096449574286,0.9955499046408136,0.99750016697358,0.9993642720915448,0.0,0.0,0.9490541799840936,,,,
erf,moderate,400,3,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.9117180417044424,0.9904640813731724,0.9328790021859328,0.9955499046408136,0.997488095200074,1.0,0.0,0.0,0.2799336095977037,,,,
erf,moderate,400,3,normalized_half_comb,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.086026820042146,9.086026820042129,0.9227871939736346,0.9904640813731724,0.933022539668962,0.9955499046408136,0.9974992761899912,0.9993642720915448,0.0,0.0,0.2010732851079436,,,,
erf,moderate,400,4,classical_invA,,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.3400256300726185,0.9903846153846154,0.9975003044500992,1.0,0.9975003044500992,1.0,0.0025641025641025,0.0025641025641025,1.0,fixed-tau 0.350: eff 0.9910 far 0.6439,,,
erf,moderate,400,4,fitted_moment,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.876370328878931,0.9903846153846154,0.9974599675893168,0.9987179487179488,0.9974912176525584,0.9993589743589744,0.2403846153846154,0.8064102564102564,0.3089353534116946,mu=0.003,,,
erf,moderate,400,4,fitted_moment,80.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.8748582536854042,0.9903846153846154,0.9974630778499666,0.9987179487179488,0.9974930532328196,0.9993589743589744,0.1,0.7717948717948718,0.3159670596796405,mu=0.003,,,
erf,moderate,400,4,comb_prod,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.9975243360173056,0.9903846153846154,0.9975115489446116,0.9955128205128204,0.9975019588552274,0.9993589743589744,0.0,0.0,0.7708672824819794,,,,
erf,moderate,400,4,comb_prod,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.9975240940107112,0.9903846153846154,0.997511421342166,0.9955128205128204,0.997501966860602,0.9993589743589744,0.0,0.0,0.7631546515641978,,,,
erf,moderate,400,4,normalized_half_comb,40.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.9314338969511384,0.9903846153846154,0.9974924798537332,0.9987179487179488,0.9975008616336574,0.9993589743589744,0.0,0.0,0.2607601600278414,,,,
erf,moderate,400,4,normalized_half_comb,44.0,3.0,0.0,3.0,erf,0.0,0.0031777035588293,-1.136080586954753,9.136080586954758,0.9314369397355108,0.9903846153846154,0.9975011019835704,0.9993589743589744,0.9975011019835704,0.9993589743589744,0.0,0.0,0.1926116482533147,,,,
base,clean,700,0,classical_invA,,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0017825311942959,1.0,0.0017825311942959,1.0,0.0017825311942959,1.0,0.5003571428571428,1.0,1.0000000000000002,fixed-tau 0.350: eff 1.0000 far 0.0018,,,
base,clean,700,0,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0,0.9989285714285714,0.0,0.9989285714285714,0.0003572704537334,0.9992857142857144,0.9996428571428572,1.0,0.0621754077040449,mu=0.003,,,
base,clean,700,0,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0,0.9989285714285714,0.0,0.9989285714285714,0.0003572704537334,0.9992857142857144,0.9996428571428572,1.0,0.0621754238612339,mu=0.003,,,
base,clean,700,0,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0,0.9971428571428572,0.0,0.9971428571428572,0.9985722654137164,0.9992857142857144,0.9978571428571428,0.9985714285714286,0.3601215284730106,,,,
base,clean,700,0,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0,0.9971428571428572,0.0,0.9971428571428572,0.9985724460662164,0.9992857142857144,0.9978571428571428,0.9982142857142856,0.2990928063236882,,,,
base,clean,700,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0007155635062611,0.9975,0.0007155635062611,0.9975,0.0010710460549803,0.9992857142857144,0.9975,1.0,0.2057422935774353,,,,
base,clean,700,0,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,1.9471191599662845,6.052880840033717,0.0007155635062611,0.9975,0.0007155635062611,0.9975,0.0010710460549803,0.9992857142857144,0.9975,1.0,0.0849378240649116,,,,
base,clean,700,1,classical_invA,,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0007145409074669,0.9989285714285714,0.0007145409074669,0.9989285714285714,0.001427042454513,0.9996428571428572,0.9989285714285714,0.9996428571428572,1.0,fixed-tau 0.350: eff 0.9996 far 0.0014,,,
base,clean,700,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0,0.9978571428571428,0.0,0.9978571428571428,0.0007140307033202,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.0621068827800771,mu=0.003,,,
base,clean,700,1,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0,0.9982142857142856,0.0,0.9982142857142856,0.0007140307033202,0.9996428571428572,0.9996428571428572,0.9996428571428572,0.0621068896308859,mu=0.003,,,
base,clean,700,1,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0,0.9971428571428572,0.0,0.9971428571428572,0.0014275517487508,0.9992857142857144,0.9978571428571428,0.9996428571428572,0.2853700284803227,,,,
base,clean,700,1,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0,0.9971428571428572,0.0,0.9971428571428572,0.0014275517487508,0.9992857142857144,0.9978571428571428,0.9996428571428572,0.125320746572735,,,,
base,clean,700,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0,0.9975,0.0,0.9975,0.096222150468195,0.9996428571428572,0.9985714285714286,0.9985714285714286,0.2057804019189623,,,,
base,clean,700,1,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.1522409349774265,5.847759065022574,0.0,0.9975,0.0,0.9975,0.0959612277867528,0.9992857142857144,0.9985714285714286,0.9985714285714286,0.0849093989102002,,,,
base,clean,700,2,classical_invA,,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0007137758743754,1.0,0.0007137758743754,1.0,0.0007137758743754,1.0,1.0,1.0,1.0,fixed-tau 0.350: eff 1.0000 far 0.0007,,,
base,clean,700,2,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0,0.9992857142857144,0.0,0.9992857142857144,0.0,0.9992857142857144,1.0,1.0,0.0621524399150615,mu=0.003,,,
base,clean,700,2,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0,0.9992857142857144,0.0,0.9992857142857144,0.0,0.9992857142857144,1.0,1.0,0.0621524421440163,mu=0.003,,,
base,clean,700,2,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0,0.9971428571428572,0.0,0.9971428571428572,0.0007142857142857,0.9992857142857144,1.0,1.0,0.2853699438623008,,,,
base,clean,700,2,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0,0.9971428571428572,0.0,0.9971428571428572,0.0007142857142857,0.9992857142857144,1.0,1.0,0.1253115963592057,,,,
base,clean,700,2,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0,0.9978571428571428,0.0,0.9978571428571428,0.0,0.9992857142857144,1.0,1.0,0.2057654760461593,,,,
base,clean,700,2,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0004247940677551,2.152240934977426,5.847759065022573,0.0,0.9978571428571428,0.0,0.9978571428571428,0.0,0.9992857142857144,1.0,1.0,0.0849492137042723,,,,
base,moderate,700,0,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.846062591797537,0.9948886454910552,0.9985716051372152,1.0,0.9985716051372152,1.0,0.0,0.0,1.0,fixed-tau 0.350: eff 0.9817 far 0.3655,,,
base,moderate,700,0,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.846062591797537,0.9948886454910552,0.9985716051372152,1.0,0.9985716051372152,1.0,0.2727272727272727,0.4775465498357064,0.0643713183235999,mu=0.3,,,
base,moderate,700,0,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.846062591797537,0.9948886454910552,0.9985715827895284,1.0,0.9985715827895284,1.0,0.0697334793720335,0.7123037604965315,0.0632063049479958,mu=0.139,,,
base,moderate,700,0,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.8462495053982251,0.9930631617378606,0.9985736844520654,0.9985396129974444,0.9985726429312708,0.9992698064987222,0.0,0.0,0.265427447575868,,,,
base,moderate,700,0,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.9985825248996868,0.9923329682365828,0.9985773245984124,0.9959839357429718,0.998572646653125,0.9992698064987222,0.0,0.0,0.9249497569834028,,,,
base,moderate,700,0,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.8460973266263494,0.9941584519897771,0.9985721244056168,0.9996349032493612,0.9985721244056168,0.9996349032493612,0.0007301935012778,0.0007301935012778,0.2154006246838002,,,,
base,moderate,700,0,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.7639320225002093,7.236067977499793,0.8428190564506781,0.9901423877327492,0.9985716051372152,1.0,0.9985716051372152,1.0,0.0007301935012778,0.0007301935012778,0.087732356560103,,,,
base,moderate,700,1,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.8524501884760366,0.9963636363636365,0.8524501884760366,0.9963636363636365,0.9985710232616628,1.0,0.0007272727272727,0.0007272727272727,1.0,fixed-tau 0.350: eff 0.9847 far 0.3227,,,
base,moderate,700,1,fitted_moment,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.8524422424470892,0.9963636363636365,0.8524422424470892,0.9963636363636365,0.9985710232616628,1.0,0.0512727272727272,0.9432727272727272,0.0616200893650101,mu=0.03,,,
base,moderate,700,1,fitted_moment,80.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.8521077346575269,0.9963636363636365,0.8521077346575269,0.9963636363636365,0.9985709846487376,1.0,0.272,0.9465454545454546,0.0618389930133015,mu=0.03,,,
base,moderate,700,1,comb_prod,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.9985710232616628,1.0,0.9985710232616628,1.0,0.9985710232616628,1.0,0.0,0.432,0.8804939159455563,,,,
base,moderate,700,1,comb_prod,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.9985839823197852,0.990909090909091,0.9985777599485354,0.9952727272727272,0.9985720602914804,0.9992727272727272,0.0,0.432,0.5691309311345366,,,,
base,moderate,700,1,normalized_half_comb,40.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.8525323275862069,0.9952727272727272,0.8525323275862069,0.9952727272727272,0.9985715406627657,0.9996363636363635,0.0,0.0,0.2131704043214056,,,,
base,moderate,700,1,normalized_half_comb,44.0,3.0,0.0,3.0,step,0.0,0.0031777035588293,1.2396649496464138,6.760335050354073,0.8498873192986314,0.9930909090909092,0.8524342955622577,0.9963636363636365,0.9985710232616628,1.0,0.0,0.0,0.0866794548765604,,,,
base,moderate,700,2,classical_invA,,3.0,0.0,3.0,step,0.0,0.0031777035588293,0.5928790789532734,7.4071209210462365,0.3639740018570102,0.9906001446131598,0.8573199710713917,0.9985538684020244,0.9985714698882792,1.0,0.0,0.0,1.0,fixed-tau 0.350: eff 0.9906 far 0.3640,,,
