config,regime,setout,family,degree,rep,n_true,eff,tau,L1,L2,L3,twin_frac,n_probes
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,3,784,0.49107142857142855,0.003457534359768033,0.01020408163265306,0.0012755102040816326,0.49744897959183676,0.01020408163265306,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,3,784,0.49107142857142855,0.001553233596496284,0.01020408163265306,0.0012755102040816326,0.49744897959183676,0.01020408163265306,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,3,784,0.0012755102040816326,0.0030966049525886774,0.01020408163265306,0.0,0.9885204081632653,0.01020408163265306,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,3,784,0.0,inf,0.01020408163265306,0.0012755102040816326,0.9885204081632653,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,4,784,0.9783163265306123,0.0013459213078022003,0.007653061224489796,0.002551020408163265,0.011479591836734694,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,4,784,0.9783163265306123,0.0014429806033149362,0.007653061224489796,0.002551020408163265,0.011479591836734694,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,4,784,0.9706632653061225,0.001006432925350964,0.008928571428571428,0.008928571428571428,0.011479591836734694,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,4,784,0.9706632653061225,0.001028356491588056,0.008928571428571428,0.008928571428571428,0.011479591836734694,0.01020408163265306,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,4,784,0.01020408163265306,0.0027217548340559006,0.01020408163265306,0.0012755102040816326,0.9783163265306123,0.01020408163265306,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,4,784,0.0012755102040816326,0.002670588903129101,0.01020408163265306,0.01020408163265306,0.9783163265306123,0.01020408163265306,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,4,784,0.0,inf,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,4,784,0.0,inf,0.01020408163265306,0.0,0.9897959183673469,0.01020408163265306,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,5,791,0.9860935524652339,0.001344909775070846,0.0037926675094816687,0.0037926675094816687,0.006321112515802781,0.007585335018963337,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,5,791,0.9860935524652339,0.001999560045078397,0.0037926675094816687,0.0037926675094816687,0.006321112515802781,0.007585335018963337,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,5,791,0.9898862199747156,0.02251618355512619,0.0037926675094816687,0.0,0.006321112515802781,0.007585335018963337,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,5,791,0.9898862199747156,0.022502891719341278,0.0037926675094816687,0.0,0.006321112515802781,0.007585335018963337,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,5,791,0.0012642225031605564,0.0035286189522594213,0.007585335018963337,0.4943109987357775,0.4968394437420986,0.007585335018963337,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,5,791,0.49557522123893805,0.0015300007071346045,0.007585335018963337,0.0,0.4968394437420986,0.007585335018963337,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,5,791,0.0,inf,0.007585335018963337,0.0,0.9924146649810367,0.007585335018963337,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,5,791,0.0,inf,0.007585335018963337,0.0,0.9924146649810367,0.007585335018963337,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,6,782,0.9884910485933504,0.0006383181898854673,0.0038363171355498722,0.0038363171355498722,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,6,782,0.989769820971867,0.0005538065452128649,0.0038363171355498722,0.0025575447570332483,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,6,782,0.9910485933503836,0.0005687547964043915,0.0038363171355498722,0.0012787723785166241,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,6,782,0.989769820971867,0.0006004939205013216,0.005115089514066497,0.0012787723785166241,0.0038363171355498722,0.00639386189258312,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,6,782,0.24296675191815856,0.0036293359007686377,0.00639386189258312,0.0012787723785166241,0.7493606138107417,0.00639386189258312,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,6,782,0.0012787723785166241,0.0027225043158978224,0.00639386189258312,0.24296675191815856,0.7493606138107417,0.00639386189258312,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,6,782,0.0,inf,0.00639386189258312,0.0,0.9936061381074168,0.00639386189258312,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,6,782,0.0,inf,0.00639386189258312,0.0,0.9936061381074168,0.00639386189258312,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,7,794,0.9861460957178841,0.004862756002694368,0.003778337531486146,0.0025188916876574307,0.007556675062972292,0.008816120906801008,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,7,794,0.9861460957178841,0.002382820239290595,0.003778337531486146,0.0025188916876574307,0.007556675062972292,0.008816120906801008,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,7,794,0.9861460957178841,0.0010894733713939786,0.006297229219143577,0.0,0.007556675062972292,0.008816120906801008,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,7,794,0.9861460957178841,0.0007825885550118983,0.006297229219143577,0.0,0.007556675062972292,0.008816120906801008,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,7,794,0.49370277078085645,0.00161807204131037,0.008816120906801008,0.0,0.49748110831234255,0.008816120906801008,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,7,794,0.0,inf,0.008816120906801008,0.49370277078085645,0.49748110831234255,0.008816120906801008,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,7,794,0.0,inf,0.008816120906801008,0.0,0.9911838790931989,0.008816120906801008,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,7,794,0.0,inf,0.008816120906801008,0.0,0.9911838790931989,0.008816120906801008,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,8,784,0.9821428571428571,0.0021810149773955345,0.0012755102040816326,0.012755102040816327,0.003826530612244898,0.00510204081632653,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,8,784,0.9821428571428571,0.0021417285315692425,0.0012755102040816326,0.012755102040816327,0.003826530612244898,0.00510204081632653,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,8,784,0.9936224489795918,0.0004388375673443079,0.0012755102040816326,0.0012755102040816326,0.003826530612244898,0.00510204081632653,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,8,784,0.9936224489795918,0.0004393709823489189,0.0012755102040816326,0.0012755102040816326,0.003826530612244898,0.00510204081632653,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,8,784,0.24744897959183673,0.003541623940691352,0.00510204081632653,0.24489795918367346,0.5025510204081632,0.00510204081632653,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,8,784,0.4923469387755102,0.0015059851575642824,0.00510204081632653,0.0,0.5025510204081632,0.00510204081632653,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,8,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,8,784,0.0,inf,0.00510204081632653,0.0,0.9948979591836735,0.00510204081632653,5
moderate/occ_a0.10/fitted_moment_d80,moderate,occ_a0.10,fitted_moment,80.0,9,785,0.9847133757961783,0.0008370238938368857,0.005095541401273885,0.01019108280254777,0.0,0.005095541401273885,5
moderate/occ_a0.10/fitted_moment_d84,moderate,occ_a0.10,fitted_moment,84.0,9,785,0.9859872611464968,0.000908169720787555,0.005095541401273885,0.008917197452229299,0.0,0.005095541401273885,5
moderate/occ_a0.10/fitted_moment_d160,moderate,occ_a0.10,fitted_moment,160.0,9,785,0.9949044585987261,0.00047997196088545024,0.005095541401273885,0.0,0.0,0.005095541401273885,5
moderate/occ_a0.10/fitted_moment_d164,moderate,occ_a0.10,fitted_moment,164.0,9,785,0.9949044585987261,0.00048191711539402604,0.005095541401273885,0.0,0.0,0.005095541401273885,5
moderate/occ_a0.10/comb_prod_d40,moderate,occ_a0.10,comb_prod,40.0,9,785,0.4929936305732484,0.002409952459856868,0.005095541401273885,0.0,0.5019108280254777,0.005095541401273885,5
moderate/occ_a0.10/comb_prod_d44,moderate,occ_a0.10,comb_prod,44.0,9,785,0.49044585987261147,0.0010545665863901377,0.005095541401273885,0.0025477707006369425,0.5019108280254777,0.005095541401273885,5
moderate/occ_a0.10/normalized_half_comb_d40,moderate,occ_a0.10,normalized_half_comb,40.0,9,785,0.0,inf,0.005095541401273885,0.0,0.9949044585987261,0.005095541401273885,5
moderate/occ_a0.10/normalized_half_comb_d44,moderate,occ_a0.10,normalized_half_comb,44.0,9,785,0.0,inf,0.005095541401273885,0.0,0.9949044585987261,0.005095541401273885,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,0,788,0.11294416243654823,0.1462072730064392,0.8781725888324873,0.0012690355329949238,0.007614213197969543,0.8781725888324873,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,0,788,0.11421319796954314,0.3711893558502197,0.8781725888324873,0.0,0.007614213197969543,0.8781725888324873,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,0,788,0.11421319796954314,0.37121230363845825,0.8781725888324873,0.0,0.007614213197969543,0.8781725888324873,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,0,788,0.11421319796954314,0.3711264133453369,0.8781725888324873,0.0,0.007614213197969543,0.8781725888324873,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,0,788,0.0,inf,0.8781725888324873,0.0,0.1218274111675127,0.8781725888324873,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,0,788,0.0,inf,0.8781725888324873,0.0,0.1218274111675127,0.8781725888324873,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,0,788,0.0012690355329949238,0.22189271450042725,0.8781725888324873,0.0,0.12055837563451777,0.8781725888324873,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,0,788,0.0,inf,0.8781725888324873,0.0012690355329949238,0.12055837563451777,0.8781725888324873,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,1,783,0.51213282247765,0.3721420168876648,0.4840357598978289,0.0038314176245210726,0.0,0.9029374201787995,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,1,783,0.5159642401021711,0.37113040685653687,0.4840357598978289,0.0,0.0,0.9029374201787995,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,1,783,0.5159642401021711,0.37113115191459656,0.4840357598978289,0.0,0.0,0.9029374201787995,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,1,783,0.5159642401021711,0.37113380432128906,0.4840357598978289,0.0,0.0,0.9029374201787995,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,1,783,0.0,inf,0.9029374201787995,0.0,0.0970625798212005,0.9029374201787995,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,1,783,0.0,inf,0.9029374201787995,0.0,0.0970625798212005,0.9029374201787995,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,1,783,0.002554278416347382,0.20831245183944702,0.9029374201787995,0.0,0.09450830140485313,0.9029374201787995,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,1,783,0.0,inf,0.9029374201787995,0.002554278416347382,0.09450830140485313,0.9029374201787995,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,2,786,0.9211195928753181,0.13523802161216736,0.07633587786259542,0.002544529262086514,0.0,0.8702290076335878,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,2,786,0.926208651399491,0.008095907047390938,0.0737913486005089,0.0,0.0,0.8702290076335878,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,2,786,0.9249363867684478,0.0944947600364685,0.07506361323155217,0.0,0.0,0.8702290076335878,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,2,786,0.926208651399491,0.2220074087381363,0.07251908396946564,0.001272264631043257,0.0,0.8702290076335878,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,2,786,0.3969465648854962,0.39141082763671875,0.4732824427480916,0.0,0.1297709923664122,0.8702290076335878,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,2,786,0.3969465648854962,0.41103291511535645,0.4732824427480916,0.0,0.1297709923664122,0.8702290076335878,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,2,786,0.010178117048346057,0.22189271450042725,0.8702290076335878,0.0,0.11959287531806616,0.8702290076335878,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,2,786,0.010178117048346057,0.21855086088180542,0.8702290076335878,0.0,0.11959287531806616,0.8702290076335878,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,3,788,0.9149746192893401,0.048030637204647064,0.08121827411167512,0.0038071065989847717,0.0,0.8756345177664975,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,3,788,0.9200507614213198,0.2486691176891327,0.0799492385786802,0.0,0.0,0.8756345177664975,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,3,788,0.9200507614213198,0.2501964569091797,0.0799492385786802,0.0,0.0,0.8756345177664975,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,3,788,0.9200507614213198,0.24958018958568573,0.0799492385786802,0.0,0.0,0.8756345177664975,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,3,788,0.39593908629441626,0.40647804737091064,0.4796954314720812,0.0,0.12436548223350254,0.8756345177664975,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,3,788,0.39593908629441626,0.42267364263534546,0.4796954314720812,0.0,0.12436548223350254,0.8756345177664975,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,3,788,0.0,inf,0.8756345177664975,0.0,0.12436548223350254,0.8756345177664975,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,3,788,0.0,inf,0.8756345177664975,0.0,0.12436548223350254,0.8756345177664975,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,4,790,0.9139240506329114,0.06399111449718475,0.0670886075949367,0.017721518987341773,0.0012658227848101266,0.8873417721518987,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,4,790,0.9253164556962026,0.03510240092873573,0.06835443037974684,0.005063291139240506,0.0012658227848101266,0.8873417721518987,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,4,790,0.9253164556962026,0.05779954046010971,0.06835443037974684,0.005063291139240506,0.0012658227848101266,0.8873417721518987,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,4,790,0.930379746835443,0.009448816068470478,0.0670886075949367,0.0012658227848101266,0.0012658227848101266,0.8873417721518987,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,4,790,0.41012658227848103,0.36227884888648987,0.4772151898734177,0.0,0.11265822784810127,0.8873417721518987,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,4,790,0.41012658227848103,0.38445332646369934,0.4772151898734177,0.0,0.11265822784810127,0.8873417721518987,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,4,790,0.006329113924050633,0.22189271450042725,0.8873417721518987,0.0,0.10632911392405063,0.8873417721518987,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,4,790,0.006329113924050633,0.21855086088180542,0.8873417721518987,0.0,0.10632911392405063,0.8873417721518987,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,5,784,0.9362244897959183,0.001550450804643333,0.06377551020408163,0.0,0.0,0.07270408163265306,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,5,784,0.9362244897959183,0.05228754132986069,0.06377551020408163,0.0,0.0,0.07270408163265306,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,5,784,0.9362244897959183,0.052275415509939194,0.06377551020408163,0.0,0.0,0.07270408163265306,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,5,784,0.9362244897959183,0.05215383321046829,0.06377551020408163,0.0,0.0,0.07270408163265306,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,5,784,0.8469387755102041,0.34371218085289,0.07270408163265306,0.0,0.08035714285714286,0.07270408163265306,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,5,784,0.8469387755102041,0.34894227981567383,0.07270408163265306,0.0,0.08035714285714286,0.07270408163265306,5
heavy/base/normalized_half_comb_d40,heavy,base,normalized_half_comb,40.0,5,784,0.9183673469387755,0.09903442859649658,0.07015306122448979,0.0,0.011479591836734694,0.07270408163265306,5
heavy/base/normalized_half_comb_d44,heavy,base,normalized_half_comb,44.0,5,784,0.9183673469387755,0.10052806884050369,0.07015306122448979,0.0,0.011479591836734694,0.07270408163265306,5
heavy/base/fitted_moment_d40,heavy,base,fitted_moment,40.0,6,785,0.9528662420382166,0.012447183951735497,0.04713375796178344,0.0,0.0,0.10063694267515924,5
heavy/base/fitted_moment_d80,heavy,base,fitted_moment,80.0,6,785,0.9528662420382166,0.3316602110862732,0.04713375796178344,0.0,0.0,0.10063694267515924,5
heavy/base/fitted_moment_d84,heavy,base,fitted_moment,84.0,6,785,0.9528662420382166,0.33166074752807617,0.04713375796178344,0.0,0.0,0.10063694267515924,5
heavy/base/fitted_moment_d160,heavy,base,fitted_moment,160.0,6,785,0.9528662420382166,0.3316611647605896,0.04713375796178344,0.0,0.0,0.10063694267515924,5
heavy/base/comb_prod_d40,heavy,base,comb_prod,40.0,6,785,0.8764331210191083,0.314839243888855,0.10063694267515924,0.0,0.022929936305732482,0.10063694267515924,5
heavy/base/comb_prod_d44,heavy,base,comb_prod,44.0,6,785,0.8764331210191083,0.32968372106552124,0.10063694267515924,0.0,0.022929936305732482,0.10063694267515924,5
