source,provenance,regime,T,rep,solver,response_family,degree,kernel,gamma,eps_setout,fork_beta,occ_alpha,normalization,composed,metric,target_eff,tau,eff,far,notes
store,metrics.csv:ERF:sol_910de3e1bb10ee2c,"other(sc=0.0003,res=0.01,drop=0)",1000,0,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9695,0.9282967236151172,
store,metrics.csv:ERF:sol_910de3e1bb10ee2c,"other(sc=0.0003,res=0.01,drop=0)",1000,0,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4498644759191741,0.99,0.871135698014969,
store,metrics.csv:ERF:sol_4a0eeb3411012f21,"other(sc=0.0003,res=0.01,drop=0)",1000,0,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9705,0.9282240917074974,
store,metrics.csv:ERF:sol_4a0eeb3411012f21,"other(sc=0.0003,res=0.01,drop=0)",1000,0,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4620901634229888,0.99,0.8433048433048433,
store,metrics.csv:ERF:sol_731a72073a36eda6,"other(sc=0.0003,res=0.01,drop=0)",1000,0,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.97275,0.9302438149874508,
store,metrics.csv:ERF:sol_731a72073a36eda6,"other(sc=0.0003,res=0.01,drop=0)",1000,0,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5244405259622803,0.99,0.5472215870112052,
store,metrics.csv:ERF:sol_982cf9719c916b45,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.999,0.9296441713470782,
store,metrics.csv:ERF:sol_982cf9719c916b45,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3955890810051805,0.999,0.9296429326008874,
store,metrics.csv:ERF:sol_f691267fee882297,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.99925,0.9316296334308344,
store,metrics.csv:ERF:sol_f691267fee882297,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4104382542593316,0.99925,0.9316272943430438,
store,metrics.csv:ERF:sol_8815ffee18148541,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.99975,0.9394164343715912,
store,metrics.csv:ERF:sol_8815ffee18148541,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,1018.6889193435618,0.999,0.9394481232858032,
store,metrics.csv:ERF:sol_a1fa2093875f2634,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.947161237483818,
store,metrics.csv:ERF:sol_a1fa2093875f2634,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,843.3159315889461,0.99975,0.9471639779618692,
store,metrics.csv:ERF:sol_a798ee0a1f32e337,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.9526212304266458,
store,metrics.csv:ERF:sol_a798ee0a1f32e337,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,658.3768560968094,1.0,0.952612249733444,
store,metrics.csv:ERF:sol_2c7e966ff1e73285,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9995,0.9770332839301922,
store,metrics.csv:ERF:sol_2c7e966ff1e73285,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.6122449213843858,0.9975,0.9770664612802548,
store,metrics.csv:ERF:sol_c6784df1f09f7c33,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.9877733048451336,
store,metrics.csv:ERF:sol_c6784df1f09f7c33,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.7295783990573141,0.997,0.9877848566527812,
store,metrics.csv:ERF:sol_d44e750a9e449d54,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.99625,0.9892379612350554,
store,metrics.csv:ERF:sol_d44e750a9e449d54,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3948410736573982,0.995,0.989239898887492,
store,metrics.csv:ERF:sol_a01855c758b489b2,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.66925,0.991126270812823,
store,metrics.csv:ERF:sol_a01855c758b489b2,"other(sc=0.0003,res=0.01,drop=0)",1000,0,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.1309701600818147,0.99025,0.9946139840608738,
store,metrics.csv:ERF:sol_8f3c8158547b1aed,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.0045,0.9995978372581438,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_8f3c8158547b1aed,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0467942028681397,0.99,0.9990099707941384,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_c4d1041ab23061b3,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.006,0.9994709227988184,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_c4d1041ab23061b3,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0315972837945497,0.99,0.9990099717841958,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_6f4783613efaca74,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.999,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_6f4783613efaca74,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,95.91518642588991,0.99,0.9990099559430394,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_817cdfa47a0b828b,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.9989999994999996,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_817cdfa47a0b828b,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,64.88754426068944,0.99,0.9990099556955174,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_edd09ab50c7894b7,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.45575,0.999543490710925,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_edd09ab50c7894b7,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0406718429167032,0.99,0.9990099212887424,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_5f3db4675fed32ed,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.858,0.9991412417164356,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_5f3db4675fed32ed,"other(sc=0.0003,res=0.01,drop=0)",1000,0,qsvt,comb_prod,40.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0412584318422196,0.99,0.9990099334180224,campaign default d=40 line-comb
store,metrics.csv:ERF:sol_d75ba73d4202f532,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9689285714285716,0.8737611093015681,
store,metrics.csv:ERF:sol_d75ba73d4202f532,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.7500006546510926,0.99,0.2709100473435034,
store,metrics.csv:ERF:sol_3d0bbdf3437100a1,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9492857142857144,0.8756433049499391,
store,metrics.csv:ERF:sol_3d0bbdf3437100a1,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.903117834521698,0.99,0.2687945133210235,
store,metrics.csv:ERF:sol_cce19180df8c02b2,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9696428571428573,0.8734088683731991,
store,metrics.csv:ERF:sol_cce19180df8c02b2,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.8875942816271057,0.99,0.2631578947368421,
store,metrics.csv:ERF:sol_5fc9736e09f2dcfc,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9725,0.8728223810191024,
store,metrics.csv:ERF:sol_5fc9736e09f2dcfc,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.9988457550539246,0.99,0.2256983240223463,
store,metrics.csv:ERF:sol_87d7a5e6eb1dcac8,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9639285714285716,0.8732030442544395,
store,metrics.csv:ERF:sol_87d7a5e6eb1dcac8,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.9827911843790283,0.99,0.2284998608405232,
store,metrics.csv:ERF:sol_f9dd0a25e3e9fd35,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9675,0.8708708708708709,
store,metrics.csv:ERF:sol_f9dd0a25e3e9fd35,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.8438600291742554,0.99,0.1969872537659328,
store,metrics.csv:ERF:sol_0f8b795398e7ffe5,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9721428571428572,0.8680114435339185,
store,metrics.csv:ERF:sol_0f8b795398e7ffe5,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.7290381779207459,0.99,0.194888178913738,
store,metrics.csv:ERF:sol_f923fc0928565cdf,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9760714285714286,0.867310773413604,
store,metrics.csv:ERF:sol_f923fc0928565cdf,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.6842369427217713,0.99,0.2182741116751269,
store,metrics.csv:ERF:sol_73230c8573bafb6d,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9864285714285714,0.8673454685173623,
store,metrics.csv:ERF:sol_73230c8573bafb6d,"other(sc=0.0003,res=0.01,drop=0)",700,5,classical,classical_invA,,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5146976699365845,0.99,0.365675057208238,
store,metrics.csv:ERF:sol_889219848ad91726,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.8709915223000368,
store,metrics.csv:ERF:sol_889219848ad91726,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,1.4784247300555815,0.9996428571428572,0.871001935662273,
store,metrics.csv:ERF:sol_72a8317316b41721,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.8745969186671444,
store,metrics.csv:ERF:sol_72a8317316b41721,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.5096827085809548,0.9996428571428572,0.8746136272006451,
store,metrics.csv:ERF:sol_9eb7d7cb9f7da88a,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.8884417705884696,
store,metrics.csv:ERF:sol_9eb7d7cb9f7da88a,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,1807.8300471361097,0.9996428571428572,0.8884460563548683,
store,metrics.csv:ERF:sol_3720f570a3217376,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.9020670840474276,
store,metrics.csv:ERF:sol_3720f570a3217376,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,1514.190105467713,1.0,0.902046527899248,
store,metrics.csv:ERF:sol_2fcf592524a5079e,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.911618951421988,
store,metrics.csv:ERF:sol_2fcf592524a5079e,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,217.42672327586,1.0,0.9115994190818968,
store,metrics.csv:ERF:sol_4c58eeb8c17996b4,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,1.0,0.9562055212325018,
store,metrics.csv:ERF:sol_4c58eeb8c17996b4,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,1.3038364825978803,0.9971428571428572,0.9563019423097991,
store,metrics.csv:ERF:sol_0df2cd5b9933691a,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9982142857142856,0.9770229277475893,
store,metrics.csv:ERF:sol_0df2cd5b9933691a,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.4404791362910408,0.9960714285714286,0.977047345507814,
store,metrics.csv:ERF:sol_1a503c61b7aba66c,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9975,0.9797965915338098,
store,metrics.csv:ERF:sol_1a503c61b7aba66c,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3664505624583878,0.9960714285714286,0.9798202708960408,
store,metrics.csv:ERF:sol_004051320f53687e,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9992857142857144,0.9902230391043492,
store,metrics.csv:ERF:sol_004051320f53687e,"other(sc=0.0003,res=0.01,drop=0)",700,5,quantum,1bqf_cos,1.0,erf,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.6931367579774755,0.9914285714285714,0.990249145570843,
store,metrics.csv:Larger_Scatter:sol_1fb255bc4b33d7c1,"other(sc=0.0005,res=0,drop=0.05)",700,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9250788643533124,0.1362297496318114,
store,metrics.csv:Larger_Scatter:sol_1fb255bc4b33d7c1,"other(sc=0.0005,res=0,drop=0.05)",700,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9985679136998592,
store,metrics.csv:Larger_Scatter:sol_7236a839a18c46fc,"other(sc=0.0005,res=0,drop=0.05)",700,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.6845425867507886,0.1214574898785425,
store,metrics.csv:Larger_Scatter:sol_7236a839a18c46fc,"other(sc=0.0005,res=0,drop=0.05)",700,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,1e-06,0.9779179810725552,0.7142857142857143,
store,metrics.csv:Larger_Scatter:sol_05c03ea8bc83d261,"other(sc=0.0005,res=0,drop=0.05)",700,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8150630914826499,0.0100574712643678,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_05c03ea8bc83d261,"other(sc=0.0005,res=0,drop=0.05)",700,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0022281089874961,1.0,0.9985679136998592,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_0f4b4a077ee88443,clean+drop1%,700,7,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9795171909290415,0.0,
store,metrics.csv:Larger_Scatter:sol_0f4b4a077ee88443,clean+drop1%,700,7,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333333422674407,0.9912216532553036,0.0869272237196765,
store,metrics.csv:Verify_new_results:sol_4442a2eebe7ecdc9,clean+drop1%,700,7,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,fixed_tau,,0.6,0.9912216532553036,0.0869272237196765,
store,metrics.csv:Verify_new_results:sol_4442a2eebe7ecdc9,clean+drop1%,700,7,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,0.9912216532553036,0.0869272237196765,
store,metrics.csv:Verify_new_results:sol_fbb3a1d51487251d,clean+drop1%,700,7,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,fixed_tau,,0.4333333333333333,0.9912216532553036,0.0869272237196765,
store,metrics.csv:Verify_new_results:sol_fbb3a1d51487251d,clean+drop1%,700,7,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,wp,0.99,0.499999999,0.9912216532553036,0.0869272237196765,
store,metrics.csv:Verify_new_results:sol_31093666357b540b,clean+drop1%,700,7,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,fixed_tau,,0.6,0.9809802487198244,0.692959358900973,
store,metrics.csv:Verify_new_results:sol_31093666357b540b,clean+drop1%,700,7,classical,classical_invA,,step,1.0,formula,0.0,0.0,raw,none,wp,0.99,0.999999999,0.9904901243599122,0.6913960113960114,
store,metrics.csv:Verify_new_results:sol_8adbff0a00b7c848,clean+drop1%,700,7,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,fixed_tau,,0.4333333333333333,0.9912216532553036,0.6913088051030869,
store,metrics.csv:Verify_new_results:sol_8adbff0a00b7c848,clean+drop1%,700,7,classical,classical_invA,,step,2.0,formula,0.0,0.0,raw,none,wp,0.99,0.5000004758371582,0.9912216532553036,0.6913088051030869,
store,metrics.csv:Verify_new_results:sol_abe7d7870748eb4c,clean+drop1%,700,7,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9795171909290415,0.081303602058319,
store,metrics.csv:Verify_new_results:sol_abe7d7870748eb4c,clean+drop1%,700,7,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333330740465393,0.9912216532553036,0.6913088051030869,
store,metrics.csv:Larger_Scatter:sol_29d7c23512f4d8db,"other(sc=0.0005,res=0,drop=0.1)",700,19,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8567639257294429,0.1297709923664122,
store,metrics.csv:Larger_Scatter:sol_29d7c23512f4d8db,"other(sc=0.0005,res=0,drop=0.1)",700,19,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.998572897673861,
store,metrics.csv:Larger_Scatter:sol_7e04619d5afbd4ad,"other(sc=0.0005,res=0,drop=0.02)",700,19,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9736157562244518,0.096551724137931,
store,metrics.csv:Larger_Scatter:sol_7e04619d5afbd4ad,"other(sc=0.0005,res=0,drop=0.02)",700,19,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333334018720855,0.990709773318469,0.725437693099897,
store,metrics.csv:Larger_Scatter:sol_5069499496b4a057,"other(sc=0.0007,res=0,drop=0.1)",400,14,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8531898539584934,0.1004862236628849,
store,metrics.csv:Larger_Scatter:sol_5069499496b4a057,"other(sc=0.0007,res=0,drop=0.1)",400,14,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9975060862230912,
store,metrics.csv:Larger_Scatter:sol_346d72bcd294ef9e,"other(sc=0.0001,res=0,drop=0.05)",10,18,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8857142857142857,0.0,
store,metrics.csv:Larger_Scatter:sol_346d72bcd294ef9e,"other(sc=0.0001,res=0,drop=0.05)",10,18,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9005681818181818,
store,metrics.csv:Larger_Scatter:sol_13495f2d7997129b,"other(sc=0.0007,res=0,drop=0.01)",1000,11,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9874808380173736,0.5429280983916746,
store,metrics.csv:Larger_Scatter:sol_13495f2d7997129b,"other(sc=0.0007,res=0,drop=0.01)",1000,11,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333330740465393,0.9956566172713336,0.9097749583256158,
store,metrics.csv:Larger_Scatter:sol_c65ae7bb11dfd2bb,"other(sc=0.0001,res=0,drop=0.1)",200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8180354267310789,0.0,
store,metrics.csv:Larger_Scatter:sol_c65ae7bb11dfd2bb,"other(sc=0.0001,res=0,drop=0.1)",200,2,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9949571233677644,
store,metrics.csv:Larger_Scatter:sol_2d4c83c79d991dd4,"other(sc=0.0001,res=0,drop=0.1)",200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.6038647342995169,0.0,
store,metrics.csv:Larger_Scatter:sol_2d4c83c79d991dd4,"other(sc=0.0001,res=0,drop=0.1)",200,2,quantum,1bqf_cos,1.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,1e-06,0.9371980676328504,0.0168918918918918,
store,metrics.csv:Larger_Scatter:sol_07e45dacd9492aae,"other(sc=0.0001,res=0,drop=0.1)",200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.7020933977455717,0.0,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_07e45dacd9492aae,"other(sc=0.0001,res=0,drop=0.1)",200,2,qsvt,comb_prod,40.0,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.0020556684080314,1.0,0.9949571233677644,campaign default d=40 line-comb
store,metrics.csv:Larger_Scatter:sol_610ebb7eaee3d3c2,"other(sc=0.001,res=0,drop=0.02)",20,7,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9736842105263158,0.0,
store,metrics.csv:Larger_Scatter:sol_610ebb7eaee3d3c2,"other(sc=0.001,res=0,drop=0.02)",20,7,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333333422674407,1.0,0.0,
store,metrics.csv:Larger_Scatter:sol_7a5bde2b41ed99b7,"other(sc=0.001,res=0,drop=0.05)",50,19,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.8947368421052632,0.0064935064935064,
store,metrics.csv:Larger_Scatter:sol_7a5bde2b41ed99b7,"other(sc=0.001,res=0,drop=0.05)",50,19,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.249999999,1.0,0.9801209021157872,
store,metrics.csv:Larger_Scatter:sol_49293b3548f3c484,"other(sc=0.001,res=0,drop=0.05)",50,5,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9576719576719576,0.0109289617486338,
store,metrics.csv:Larger_Scatter:sol_49293b3548f3c484,"other(sc=0.001,res=0,drop=0.05)",50,5,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3333415677084198,1.0,0.0307692307692307,
store,metrics.csv:Larger_Scatter:sol_4f9dd06df4fe6ded,"other(sc=0.0005,res=0,drop=0.01)",1000,14,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,fixed_tau,,0.35,0.9903479806959614,0.2905749636098981,
store,metrics.csv:Larger_Scatter:sol_4f9dd06df4fe6ded,"other(sc=0.0005,res=0,drop=0.01)",1000,14,classical,classical_invA,,step,3.0,formula,0.0,0.0,raw,none,wp,0.99,0.3571442653669586,0.9903479806959614,0.2905749636098981,
