n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
4,3,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6304701957663483,0.8333333333333334,0.0003600120544433594,0.5115108489990234,0.0570068359375,56
4,3,Q,0.01,14,16,42,10,10,0,62.5,0.0,0.6304701957663483,0.8333333333333334,0.0003600120544433594,0.5115108489990234,0.0570068359375,56
4,4,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6642088017075439,0.75,0.0006172657012939453,0.6898925304412842,0.07177734375,64
4,4,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6642088017075439,0.75,0.0006172657012939453,0.6898925304412842,0.07177734375,64
4,5,C,0.01,14,16,42,12,12,0,75.0,0.0,0.6561986860724967,0.6428571428571429,0.000400543212890625,0.5867829322814941,0.0596923828125,56
4,5,Q,0.01,14,16,42,11,11,0,68.75,0.0,0.6561986860724967,0.6428571428571429,0.000400543212890625,0.5867829322814941,0.0596923828125,56
4,6,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6661599554762404,0.75,0.00040149688720703125,0.6447145938873291,0.0687255859375,64
4,6,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6661599554762404,0.75,0.00040149688720703125,0.6447145938873291,0.0687255859375,64
4,7,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6606819471652595,0.75,0.0005128383636474609,0.5911483764648438,0.0672607421875,64
4,7,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6606819471652595,0.75,0.0005128383636474609,0.5911483764648438,0.0672607421875,64
4,8,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6589418541183157,0.75,0.0006153583526611328,0.5468015670776367,0.0753173828125,64
4,8,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6589418541183157,0.75,0.0006153583526611328,0.5468015670776367,0.0753173828125,64
4,9,C,0.01,16,16,48,16,16,0,100.0,0.0,0.6649149529792763,0.75,0.00026345252990722656,0.36764955520629883,0.072021484375,64
4,9,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.6649149529792763,0.75,0.00026345252990722656,0.36764955520629883,0.072021484375,64
4,10,C,0.01,16,16,48,16,16,0,100.0,0.0,0.665770032765138,0.75,0.00042629241943359375,0.544285774230957,0.07421875,64
4,10,Q,0.01,16,16,48,12,12,0,75.0,0.0,0.665770032765138,0.75,0.00042629241943359375,0.544285774230957,0.07421875,64
4,11,C,0.01,15,16,45,15,15,0,93.75,0.0,0.6631838068225453,0.8,0.0003178119659423828,0.44281506538391113,0.064697265625,60
4,11,Q,0.01,15,16,45,12,12,0,75.0,0.0,0.6631838068225453,0.8,0.0003178119659423828,0.44281506538391113,0.064697265625,60
