shots,n_trk,rep,who,drop_rate,n_true_all,n_true_clean,n_false_all,n_active,n_true_active,n_false_active,eff_pct,fr_pct,cos,jaccard,t_classical,t_quantum,success_prob,n_seg
8192,15,18,Q,0.0,60,60,840,54,52,2,86.66666666666667,3.7037037037037037,0.45452404600080903,0.8709677419354839,0.0013439655303955078,2.242001533508301,0.0228271484375,900
8192,15,19,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45239607869633824,0.8666666666666667,0.0010118484497070312,1.1587495803833008,0.023193359375,900
8192,15,19,Q,0.0,60,60,840,52,52,0,86.66666666666667,0.0,0.45239607869633824,0.8666666666666667,0.0010118484497070312,1.1587495803833008,0.023193359375,900
8192,15,20,C,0.0,60,60,840,60,60,0,100.0,0.0,0.44586270045989784,0.8333333333333334,0.006520509719848633,2.2526729106903076,0.0240478515625,900
8192,15,20,Q,0.0,60,60,840,50,50,0,83.33333333333333,0.0,0.44586270045989784,0.8333333333333334,0.006520509719848633,2.2526729106903076,0.0240478515625,900
8192,15,21,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4529026952280442,0.9,0.0007920265197753906,1.12593674659729,0.024658203125,900
8192,15,21,Q,0.0,60,60,840,54,54,0,90.0,0.0,0.4529026952280442,0.9,0.0007920265197753906,1.12593674659729,0.024658203125,900
8192,15,22,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4640040815220755,0.9333333333333333,0.0007476806640625,1.3242347240447998,0.0242919921875,900
8192,15,22,Q,0.0,60,60,840,56,56,0,93.33333333333333,0.0,0.4640040815220755,0.9333333333333333,0.0007476806640625,1.3242347240447998,0.0242919921875,900
8192,15,23,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4560571798655237,0.9,0.0009860992431640625,1.096092700958252,0.0245361328125,900
8192,15,23,Q,0.0,60,60,840,54,54,0,90.0,0.0,0.4560571798655237,0.9,0.0009860992431640625,1.096092700958252,0.0245361328125,900
8192,15,24,C,0.0,60,60,840,60,60,0,100.0,0.0,0.46141347606475613,0.9166666666666666,0.0015778541564941406,2.788490056991577,0.0269775390625,900
8192,15,24,Q,0.0,60,60,840,55,55,0,91.66666666666667,0.0,0.46141347606475613,0.9166666666666666,0.0015778541564941406,2.788490056991577,0.0269775390625,900
8192,15,25,C,0.0,60,60,840,60,60,0,100.0,0.0,0.4541791081770602,0.9,0.0008389949798583984,1.1825809478759766,0.0228271484375,900
8192,15,25,Q,0.0,60,60,840,54,54,0,90.0,0.0,0.4541791081770602,0.9,0.0008389949798583984,1.1825809478759766,0.0228271484375,900
8192,15,26,C,0.0,60,60,840,60,60,0,100.0,0.0,0.45320362322280916,0.8833333333333333,0.0008332729339599609,1.341975212097168,0.0235595703125,900
8192,15,26,Q,0.0,60,60,840,53,53,0,88.33333333333333,0.0,0.45320362322280916,0.8833333333333333,0.0008332729339599609,1.341975212097168,0.0235595703125,900
8192,15,27,C,0.0,60,60,840,60,60,0,100.0,0.0,0.443079008593504,0.85,0.0007684230804443359,1.0041437149047852,0.022216796875,900
