solver,sigma_scatt,hit_ineff,n_trk,n_rep,n_valid,excluded_frac,eff,eff_sem,far,far_sem,pur,pur_sem,eff_wp,eff_wp_sem,far_wp,far_wp_sem,cos_QC
quantum,0.0007,0.1,700,3,3,0.0,62.59965608048318,0.7252561051921741,28.598065655957654,2.789924720066777,71.40193434404235,2.7899247200667743,100.0,0.0,99.85721484852017,0.0001907979091673411,0.9606904124657637
quantum,0.0007,0.1,1000,3,3,0.0,62.78183042286705,0.3281643465515287,48.497820219691526,1.709983950012402,51.502179780308474,1.709983950012402,100.0,0.0,99.90010091762518,1.3189886201140308e-05,0.9693426980735818
quantum,0.001,0.0,10,3,3,0.0,75.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723510176481
quantum,0.001,0.0,20,3,3,0.0,74.58333333333333,0.4166666666666667,1.0928961748633867,1.0928961748633867,98.90710382513662,1.0928961748633839,100.0,0.0,2.017827407189733,1.0644453215184653,0.9671938017436404
quantum,0.001,0.0,50,3,3,0.0,74.83333333333333,0.16666666666666669,0.22222222222222002,0.22222222222222004,99.77777777777777,0.22222222222222857,99.66666666666667,0.3333333333333333,2.5861918771062604,1.1455501752557862,0.9665495667524078
quantum,0.001,0.0,100,3,3,0.0,74.66666666666667,0.08333333333333334,0.8801169590643233,0.5467836257309935,99.11988304093569,0.5467836257310003,99.58333333333333,0.3004626062886658,17.752331006516968,0.3175934831635573,0.9664356950125277
quantum,0.001,0.0,200,3,3,0.0,74.41666666666667,0.15023130314433292,3.5013919398940003,0.7743183758391945,96.498608060106,0.7743183758391954,99.625,0.31457643480294795,46.017483620545306,1.0565879185012985,0.9664700789810924
quantum,0.001,0.0,400,3,3,0.0,74.0,0.19094065395649334,21.658456683647945,3.77204581380543,78.34154331635204,3.77204581380543,99.97916666666667,0.020833333333333336,76.70240612514318,0.06406252310671953,0.9627689601208828
quantum,0.001,0.0,700,3,3,0.0,72.78571428571428,0.020619652471057476,60.56049900538594,1.0824825108469944,39.43950099461404,1.0824825108469958,99.94047619047619,0.031497039417435604,91.15783984434638,0.0883120428835743,0.9610067599397403
quantum,0.001,0.0,1000,3,3,0.0,71.95,0.10408329997330983,79.24829161737853,0.4242793585654208,20.751708382621473,0.4242793585654209,99.89999999999999,0.02886751345947965,95.26553159136427,0.05911735084475971,0.966385624623726
quantum,0.001,0.01,10,3,3,0.0,72.22222222222221,2.7777777777777812,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.9666723506988761
quantum,0.001,0.01,20,3,3,0.0,73.6013986013986,0.7065475322250665,0.0,0.0,100.0,0.0,100.0,0.0,2.0788309148914235,0.40738243105669536,0.9667014062531306
quantum,0.001,0.01,50,3,3,0.0,72.75368480725625,0.3578514739229017,0.0,0.0,100.0,0.0,100.0,0.0,66.64107819998748,31.359754786268248,0.9669096206203222
quantum,0.001,0.01,100,3,3,0.0,73.44954145570993,0.3277987812784011,1.0287120349242267,0.008530760984399472,98.97128796507577,0.008530760984409214,99.74640707661335,0.1465357578471204,45.58265274709998,26.760472046638654,0.9665775239146415
quantum,0.001,0.01,200,3,3,0.0,73.3041401697812,0.14475479149361267,4.41959472838881,0.5423898110859187,95.58040527161118,0.5423898110859218,99.70291311098794,0.1131482247448656,45.27729516752117,0.3075397484875674,0.9660128216562697
quantum,0.001,0.01,400,3,3,0.0,72.73775145006495,0.457841496844054,25.771703497405138,2.7019473517665253,74.22829650259486,2.701947351766523,99.32076773280046,0.078477969129639,77.96625257493365,0.7085634921146812,0.96336314240415
quantum,0.001,0.01,700,3,3,0.0,71.70435192598931,0.1702471593445342,58.734723250636016,0.836164007248245,41.265276749363984,0.8361640072482425,99.42640773670762,0.15523272658660028,91.13933014135148,0.08407948523195088,0.9660251927584685
quantum,0.001,0.01,1000,3,3,0.0,71.08660391834606,0.4260733484899036,79.17074980885667,0.45126892466901486,20.82925019114332,0.4512689246690125,99.4318588735973,0.055838634314743334,95.2466684788995,0.0632187172783364,0.9686531191389959
quantum,0.001,0.02,10,3,3,0.0,72.36842105263158,1.31578947368421,0.0,0.0,100.0,0.0,100.0,0.0,1.6666666666666667,1.6666666666666667,0.9666723496068101
quantum,0.001,0.02,20,3,3,0.0,73.35897435897435,0.8774327503727531,0.0,0.0,100.0,0.0,100.0,0.0,32.5,31.258332222518423,0.9672640787829004
quantum,0.001,0.02,50,3,3,0.0,73.15025252525253,0.6895199592518811,0.0,0.0,100.0,0.0,100.0,0.0,98.00027766208524,0.0002776620852387168,0.9667466272870797
quantum,0.001,0.02,100,3,3,0.0,72.46201345568585,0.8369799148756593,1.54149494347617,0.8365182055030929,98.4585050565238,0.8365182055030936,99.91539763113367,0.084602368866328,70.47915644957695,28.52151655086682,0.9591233889069902
quantum,0.001,0.02,200,3,3,0.0,71.93976083013847,0.6904992781846631,6.1405199867802525,0.8047550510939575,93.85948001321974,0.8047550510939516,99.91419991419991,0.08580008580007834,82.67124725554986,16.829044680465504,0.9565117573068173
quantum,0.001,0.02,400,3,3,0.0,71.97473617850244,0.3073016481588326,23.401673303050163,2.8237935579306783,76.59832669694983,2.8237935579306765,99.48453522647071,0.2577330287664772,84.52202118361053,7.614023454923719,0.968531068576314
quantum,0.001,0.02,700,3,3,0.0,70.92290198755268,0.2584428702679879,55.21895137741191,0.9178029028850085,44.78104862258809,0.917802902885007,99.56723047868529,0.21669234873305282,93.7974441127758,3.0361301736183353,0.9695439135472065
quantum,0.001,0.02,1000,3,3,0.0,70.21817494785925,0.1914885525400448,78.82301125475296,1.2647907593342531,21.176988745247023,1.2647907593342569,99.67056783701777,0.3294321629822292,98.30899313027578,1.5910077524891637,0.9568411247937952
quantum,0.001,0.05,10,3,3,0.0,69.19694814431655,2.949792200055602,0.0,0.0,100.0,0.0,100.0,0.0,59.93827160493827,29.969183481418128,0.967843097205955
quantum,0.001,0.05,20,3,3,0.0,65.20960415314731,2.827904304054948,0.0,0.0,100.0,0.0,100.0,0.0,95.021867489434,0.009874613748152352,0.967373813870893
quantum,0.001,0.05,50,3,3,0.0,69.82805308231684,0.7761439985870974,0.2604166666666667,0.2604166666666667,99.73958333333333,0.2604166666666667,100.0,0.0,98.00394353327125,0.00027076470438882325,0.9681214442941913
quantum,0.001,0.05,100,3,3,0.0,67.4654996166624,1.346474216239273,0.6720430107526867,0.6720430107526868,99.32795698924731,0.6720430107526881,100.0,0.0,99.00065348278655,0.001092034127273897,0.9678588911688609
quantum,0.001,0.05,200,3,3,0.0,67.6470588235294,0.4918605860342125,5.325994726837043,1.9022030165099175,94.67400527316295,1.902203016509916,100.0,0.0,99.4996946913451,0.0007071677575237523,0.9627108545050459
quantum,0.001,0.05,400,3,3,0.0,68.11470322411996,0.07138697364116703,19.162691126717565,2.5826508068122522,80.83730887328244,2.5826508068122496,100.0,0.0,99.74993090111697,0.00021604635597094452,0.9666047328409549
quantum,0.001,0.05,700,3,3,0.0,67.53245593477969,0.40566790422788007,57.98655045396141,0.37176229636993496,42.01344954603859,0.3717622963699373,100.0,0.0,99.85713846675894,2.1477240398047105e-05,0.9686059843104982
quantum,0.001,0.05,1000,3,3,0.0,67.29901109680985,0.269303418688427,78.89718923804932,1.6558520640142549,21.102810761950675,1.6558520640142544,100.0,0.0,99.89991647635782,7.991336455122304e-05,0.9651948895578455
quantum,0.001,0.1,10,3,3,0.0,67.31092436974791,0.8417355294855327,0.0,0.0,100.0,0.0,100.0,0.0,90.0384325713273,0.019222269423457897,0.9689346316261226
quantum,0.001,0.1,20,3,3,0.0,62.05233505831711,0.6446179676855115,0.0,0.0,100.0,0.0,100.0,0.0,94.98204162874033,0.03884126848637539,0.9697744487656248
quantum,0.001,0.1,50,3,3,0.0,63.53336525635325,1.972800101249165,0.0,0.0,100.0,0.0,100.0,0.0,97.99599484131527,0.010971635640917495,0.9689441664895365
quantum,0.001,0.1,100,3,3,0.0,63.608090900186106,0.7885085257645466,2.026553358818427,0.5692613268379242,97.97344664118157,0.5692613268379264,100.0,0.0,98.99741730236985,0.0020951792345216855,0.9686853354599361
quantum,0.001,0.1,200,3,3,0.0,62.34486984355373,0.21380334036317367,4.070208255374843,1.2834395107283918,95.92979174462515,1.2834395107283922,100.0,0.0,99.49874034434981,0.0010075139914083311,0.9687139897504623
quantum,0.001,0.1,400,3,3,0.0,62.1032927879601,0.625529393518412,20.811787073089516,2.047096077579017,79.18821292691047,2.047096077579012,100.0,0.0,99.74972854627167,0.0003320575168263767,0.9689352403694645
quantum,0.001,0.1,700,3,3,0.0,61.65781986472877,0.3685230692780188,56.993666721462546,0.9581829473558291,43.006333278537454,0.9581829473558281,100.0,0.0,99.85729578304591,0.0003231442329289542,0.9693832366528884
quantum,0.001,0.1,1000,3,3,0.0,61.66119843479149,0.20808955140779087,78.27507628333419,0.8472179954457805,21.724923716665813,0.8472179954457799,100.0,0.0,99.90008435025675,5.2196571996150165e-05,0.9736008054615034
